Code,Title,Genre,MPAA,Country,Language,Rating_User,Rating_Count,Release_Date,Budget,Sales_Opening,Sales_Gross
tt0159396,Civility,"('Thriller',)",R,USA,ENGLISH,3.7,133,,,,
tt0159784,Takedown,"('Biography', 'Crime', 'Drama', 'Thriller')",R,USA,ENGLISH,6.3,6284,2000-03-15,,,
tt0160009,The Art of War,"('Action', 'Adventure', 'Crime', 'Thriller')",R,USA,ENGLISH,5.7,26980,2000-08-25,60.0,10.410993,30.208599
tt0160127,Charlie's Angels,"('Action', 'Adventure', 'Comedy', 'Crime', 'Thriller')",PG-13,USA,ENGLISH,5.5,159106,2000-11-03,93.0,40.12855,125.305545
tt0160182,Desperate But Not Serious,"('Comedy',)",R,USA,ENGLISH,4.3,322,2000-10-31,,,
tt0160289,Four Dogs Playing Poker,"('Crime', 'Drama', 'Mystery', 'Thriller')",R,USA,ENGLISH,5.6,1204,2000-06-06,,,
tt0160403,The Independent,"('Comedy',)",R,USA,ENGLISH,6.0,1070,2000-03-12,,0.011695,0.238431
tt0160434,Housebound,"('Thriller',)",R,USA,ENGLISH,4.4,173,2008-08-26,,,
tt0160484,Lost Souls,"('Drama', 'Horror', 'Thriller')",R,USA,ENGLISH,4.8,9927,2000-10-13,50.0,7.954766,16.779636
tt0160495,Luckytown,"('Drama', 'Crime', 'Mystery', 'Thriller')",R,USA,ENGLISH,4.8,837,2000-08-04,12.0,,
tt0160498,Luminarias,"('Comedy', 'Romance')",R,USA,ENGLISH,3.7,519,2000-05-05,1.0,0.122158,0.428535
tt0160547,More Dogs Than Bones,"('Comedy', 'Drama')",R,USA,ENGLISH,4.9,340,2000-07-14,7.0,,
tt0160611,Ordinary Decent Criminal,"('Comedy', 'Crime')",R,IRELAND,ENGLISH,6.4,12562,2000-01-07,,,
tt0160616,Other Voices,"('Drama', 'Romance', 'Thriller')",R,USA,ENGLISH,5.9,212,2000-01-22,,,
tt0160644,Passion of Mind,"('Drama', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller')",PG-13,USA,ENGLISH,5.6,2948,2000-06-02,,0.236047,0.769009
tt0160652,The Perfect Tenant,"('Thriller',)",R,USA,ENGLISH,4.8,287,2000-07-25,,,
tt0160663,Blast,"('Crime', 'Drama', 'Thriller')",R,USA,ENGLISH,5.7,220,2000-04-07,,,
tt0160710,Punks,"('Comedy', 'Music', 'Romance')",R,USA,ENGLISH,6.8,228,2000-01-25,,0.01425,0.147593
tt0160797,Rules of Engagement,"('Drama', 'Thriller', 'War')",R,UK,ENGLISH,6.4,40818,2000-04-07,60.0,15.011181,61.33523
tt0160859,Shades of Darkness,"('Thriller',)",PG-13,USA,ENGLISH,3.5,96,2000-10-17,,,
tt0161003,Train Ride,"('Drama',)",R,USA,ENGLISH,6.6,224,,,0.02585,
tt0161081,What Lies Beneath,"('Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller')",PG-13,USA,ENGLISH,6.6,107620,2000-07-21,100.0,29.702959,155.464351
tt0161216,Steal This Movie,"('Biography', 'Drama', 'Romance')",UNRATED,USA,ENGLISH,6.4,2118,2002-06-28,,0.023221,0.076053
tt0162222,Cast Away,"('Adventure', 'Drama', 'Romance')",PG-13,USA,ENGLISH,7.8,455467,2000-12-22,90.0,28.883406,233.632142
tt0162650,Shaft,"('Action', 'Crime', 'Thriller')",R,GERMANY,ENGLISH,5.9,63725,2000-06-16,46.0,21.714757,70.334258
tt0162711,Trixie,"('Comedy', 'Crime', 'Mystery', 'Romance')",R,USA,ENGLISH,5.0,1356,2000-08-18,,0.04162,0.285618
tt0162983,Hanging Up,"('Comedy', 'Drama')",PG-13,GERMANY,ENGLISH,4.8,11039,2000-02-18,60.0,13.567978,36.05023
tt0163125,The Operator,"('Comedy', 'Drama', 'Thriller')",R,USA,ENGLISH,5.3,272,2000-03-04,1.5,,
tt0163676,The In Crowd,"('Drama', 'Mystery', 'Thriller')",PG-13,USA,ENGLISH,4.6,3942,2000-07-19,12.5,1.505551,5.217498
tt0163745,The Debut,"('Comedy', 'Drama')",R,USA,ENGLISH,6.6,601,2003-08-13,,0.012784,1.74357
tt0163978,The Beach,"('Adventure', 'Drama', 'Romance', 'Thriller')",R,USA,ENGLISH,6.6,201602,2000-02-11,50.0,15.277921,39.785027
tt0163983,Bless the Child,"('Crime', 'Drama', 'Horror', 'Thriller')",R,USA,ENGLISH,5.1,13041,2000-08-11,65.0,9.413684,29.374178
tt0164052,Hollow Man,"('Action', 'Horror', 'Sci-Fi', 'Thriller')",R,USA,ENGLISH,5.7,112151,2000-08-04,95.0,26.414386,73.20934
tt0164212,Under Suspicion,"('Crime', 'Drama', 'Thriller')",R,FRANCE,ENGLISH,6.5,20235,2000-11-15,25.0,0.109863,0.258691
