Code,Title,Genre,MPAA,Country,Language,Rating_User,Rating_Count,Release_Date,Budget,Sales_Opening,Sales_Gross
tt1590193,The Commuter,"('Action', 'Crime', 'Drama', 'Mystery', 'Thriller')",PG-13,FRANCE,ENGLISH,6.3,64186,2018-01-12,30.0,13.701452,36.343858
tt1620680,A Wrinkle in Time,"('Adventure', 'Family', 'Fantasy', 'Sci-Fi')",UNRATED,USA,ENGLISH,4.2,26626,2018-03-09,100.0,33.123609,100.478608
tt1677720,Ready Player One,"('Action', 'Adventure', 'Sci-Fi')",PG-13,USA,ENGLISH,7.6,229006,2018-03-29,175.0,41.76405,137.018455
tt1727254,Duke,"('Drama',)",UNRATED,USA,ENGLISH,,0,2018-11-26,,,
tt1727824,Bohemian Rhapsody,"('Biography', 'Drama', 'Music')",PG-13,UK,ENGLISH,,0,2018-11-02,,,
tt1773753,Mara,"('Crime', 'Horror', 'Thriller')",,UK,ENGLISH,5.1,1318,2018-09-07,5.0,,
tt1801552,Gotti,"('Biography', 'Crime', 'Drama')",,CANADA,ENGLISH,4.9,5941,2018-06-15,10.0,1.719902,4.343227
tt1825683,Black Panther,"('Action', 'Adventure', 'Sci-Fi')",PG-13,USA,SWAHILI,7.4,398358,2018-02-16,200.0,202.003951,700.059566
tt1846589,Hunter Killer,"('Action', 'Thriller')",,CHINA,ENGLISH,,0,2018-10-26,,,
tt1937340,Beyond Paradise,"('Drama', 'Romance')",,USA,ENGLISH,5.9,311,2018-01-05,,,
tt1999890,Hell Fest,"('Horror',)",,USA,ENGLISH,5.8,2130,2018-09-28,5.5,5.130963,9.461227
tt2018069,Our House,"('Drama', 'Horror', 'Thriller')",PG-13,CANADA,ENGLISH,5.3,1452,2018-07-27,,,
tt2069797,Delirium,"('Horror', 'Thriller')",,USA,ENGLISH,5.6,2771,2018-05-22,,,
tt2098669,Dirty Dealing 3D,"('Drama',)",,USA,ENGLISH,6.2,46,2018-06-19,,,
tt2119543,The House with a Clock in Its Walls,"('Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller')",,USA,ENGLISH,6.3,7432,2018-09-21,42.0,26.60802,57.223415
tt2126357,Second Act,"('Comedy', 'Romance')",PG-13,USA,ENGLISH,,0,2018-12-14,,,
tt2160105,I Still See You,"('Thriller',)",PG-13,USA,ENGLISH,6.7,63,2018-10-12,,,
tt2180583,Unbelievable!!!!!,"('Comedy', 'Sci-Fi')",UNRATED,USA,ENGLISH,,0,,3.75,,
tt2231461,Rampage,"('Action', 'Adventure', 'Sci-Fi')",PG-13,USA,ENGLISH,6.2,86362,2018-04-13,120.0,35.753093,99.34595
tt2237324,Bent,"('Crime', 'Thriller')",,SPAIN,ENGLISH,5.4,2560,2018-03-09,,,
tt2268018,Neron,"('Action', 'Drama', 'Horror', 'Mystery', 'Thriller')",UNRATED,USA,ENGLISH,3.0,436,2018-03-06,5.5,,
tt2296777,Sherlock Gnomes,"('Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery', 'Romance')",,UK,ENGLISH,5.0,5779,2018-03-23,59.0,10.604774,43.242871
tt2328678,The King's Daughter,"('Action', 'Adventure', 'Fantasy')",,USA,ENGLISH,,0,,40.5,,
tt2372251,Down a Dark Hall,"('Drama', 'Fantasy', 'Horror', 'Thriller')",PG-13,SPAIN,ENGLISH,5.1,3641,2018-08-17,,,
tt2392748,Scorched Earth,"('Action', 'Sci-Fi')",,CANADA,ENGLISH,5.0,2741,2018-02-02,,,
tt2404639,The Happy Prince,"('Biography', 'Drama')",,UK,ENGLISH,6.4,1075,2018-10-10,,,
tt2482856,The Church,"('Horror', 'Thriller')",,USA,ENGLISH,,0,,1.0,,
tt2531344,Blockers,"('Comedy',)",,USA,ENGLISH,6.2,41548,2018-04-06,21.0,20.55635,59.839515
tt2557478,Pacific Rim: Uprising,"('Action', 'Adventure', 'Sci-Fi')",UNRATED,UK,ENGLISH,5.7,72579,2018-03-23,150.0,28.116535,59.185715
tt2639336,Greta,"('Drama', 'Thriller')",,IRELAND,ENGLISH,7.0,85,,,,
tt2651724,Wastelander,"('Action', 'Adventure', 'Sci-Fi')",UNRATED,USA,ENGLISH,2.6,124,2018-02-02,,0.020768,0.070045
tt2670882,Measure of a Man,"('Comedy', 'Drama')",PG-13,USA,ENGLISH,6.2,351,2018-05-11,,,
tt2704998,Game Night,"('Action', 'Comedy', 'Crime', 'Mystery')",,USA,ENGLISH,7.0,119708,2018-02-23,37.0,17.005332,69.001013
tt2709692,The Grinch,"('Animation', 'Comedy', 'Family', 'Fantasy')",,CHINA,ENGLISH,,0,2018-11-09,,,
tt2728784,After Darkness,"('Drama', 'Family', 'Sci-Fi', 'Thriller')",,MEXICO,ENGLISH,,0,,,,
tt2756216,L.A. Minute,"('Action', 'Comedy', 'Crime')",,USA,ENGLISH,,0,,,,
tt2798920,Annihilation,"('Adventure', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller')",,UK,ENGLISH,6.9,174551,2018-02-23,40.0,11.071584,32.732301
tt2837574,The Old Man & the Gun,"('Comedy', 'Crime', 'Drama')",PG-13,USA,ENGLISH,7.3,862,2018-10-04,,0.142131,0.704415
tt2854926,Tag,"('Comedy',)",,USA,ENGLISH,6.6,49818,2018-06-15,28.0,14.947396,54.54747
tt2873282,Red Sparrow,"('Action', 'Drama', 'Thriller')",,USA,ENGLISH,6.6,107177,2018-03-02,69.0,16.853422,46.874505
tt2924392,Higher Power,"('Action', 'Sci-Fi', 'Thriller')",,USA,ENGLISH,3.9,807,2018-05-09,,0.000299,8.234245
tt2936390,Battle Drone,"('Action', 'Sci-Fi')",UNRATED,USA,ENGLISH,6.0,2140,2018-03-01,3.5,,
tt3053228,Day of the Dead: Bloodline,"('Horror',)",UNRATED,BULGARIA,ENGLISH,3.4,5550,2018-01-05,8.0,,
tt3103254,The Backslide,"('Comedy',)",UNRATED,USA,ENGLISH,,0,,,,
tt3104988,Crazy Rich Asians,"('Comedy', 'Romance')",UNRATED,USA,ENGLISH,7.5,30162,2018-08-15,30.0,26.51014,169.904992
tt3120280,Sierra Burgess Is a Loser,"('Comedy', 'Drama', 'Romance')",PG-13,USA,ENGLISH,6.1,14860,2018-09-07,,,
tt3203528,Bad Samaritan,"('Crime', 'Thriller')",,USA,ENGLISH,6.4,8242,2018-05-04,,1.726868,3.435047
tt3208026,Black '47,"('Action', 'Drama')",,IRELAND,ENGLISH,7.0,2488,2018-09-28,,0.0086,0.019168
tt3226786,Bigger,"('Drama',)",PG-13,USA,ENGLISH,8.0,487,2018-10-12,,,
tt3263946,Trial by Fire,"('Biography', 'Drama')",,USA,ENGLISH,8.5,21,,,,
tt3289724,Welcome to Marwen,"('Biography', 'Comedy', 'Drama', 'Fantasy')",PG-13,USA,ENGLISH,,0,2018-12-21,,,
tt3294746,The Public,"('Drama',)",PG-13,USA,ENGLISH,6.9,114,2018-01-31,,,
tt3458254,Patient Zero,"('Action', 'Drama', 'Horror')",,UK,ENGLISH,4.3,3252,2018-08-14,,,
tt3458760,The Lucky Man,"('Action', 'Drama', 'Sci-Fi')",UNRATED,USA,ENGLISH,5.9,1641,2018-01-16,1.0,,0.024813
tt3487610,Malevolence 3: Killer,"('Horror',)",,USA,ENGLISH,,0,2018-10-12,0.75,,
tt3588588,Backtrace,"('Crime', 'Drama')",,CANADA,ENGLISH,,0,,,,
tt3606756,Incredibles 2,"('Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi')",,USA,ENGLISH,8.0,104219,2018-06-15,200.0,182.687905,607.210045
tt3721964,Gringo,"('Action', 'Comedy', 'Crime', 'Drama')",UNRATED,AUSTRALIA,ENGLISH,6.1,16142,2018-03-09,,2.72242,4.969853
tt3722234,Gosnell: The Trial of America's Biggest Serial Killer,"('Drama',)",PG-13,USA,ENGLISH,,0,2018-10-12,,,
tt3766354,The Equalizer 2,"('Action', 'Crime', 'Thriller')",,USA,ENGLISH,7.0,27927,2018-07-20,62.0,36.01164,102.084362
tt3766382,Public Disturbance,"('Comedy',)",PG-13,USA,LATIN,2.7,286,2018-08-28,,,
tt3778644,Solo: A Star Wars Story,"('Action', 'Adventure', 'Fantasy', 'Sci-Fi')",PG-13,USA,ENGLISH,7.0,155355,2018-05-25,300.0,84.420489,213.767512
tt3783510,A Dog and Pony Show,"('Comedy', 'Family')",,USA,ENGLISH,3.0,24,2018-01-23,,,
tt3806820,Romeo,"('Drama', 'Thriller')",UNRATED,USA,ENGLISH,4.0,14,2018-09-12,0.02,,
tt3829266,The Predator,"('Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller')",,USA,ENGLISH,5.9,33132,2018-09-14,88.0,24.632284,50.324755
tt3892172,Leave No Trace,"('Drama',)",,USA,ENGLISH,7.3,9710,2018-06-29,,0.21914,6.046104
tt3905764,The Neighbor,"('Romance', 'Thriller')",,USA,ENGLISH,5.7,3298,,,,
tt3918452,Atlanta Vampire Movie,"('Comedy', 'Horror')",UNRATED,USA,ENGLISH,,0,2018-10-31,0.01,,
tt3920820,Brian Banks,"('Drama',)",PG-13,USA,ENGLISH,10.0,6,2018-09-22,,,
tt3921694,The Madness Within,"('Comedy', 'Drama', 'News', 'Romance')",UNRATED,USA,ENGLISH,,0,2018-02-09,1.0,,
tt4052050,He's Out There,"('Horror', 'Thriller')",,USA,ENGLISH,5.3,1020,2018-11-16,,,
tt4073790,The Darkest Minds,"('Sci-Fi', 'Thriller')",,USA,ENGLISH,5.5,8517,2018-08-03,34.0,5.842609,12.693802
tt4103724,Forever My Girl,"('Drama', 'Music', 'Romance')",,USA,ENGLISH,6.6,6552,2018-01-19,5.5,4.24549,16.376066
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,"('Adventure', 'Family', 'Fantasy')",PG-13,UK,ENGLISH,,0,2018-11-16,,,
tt4136644,The Ultimate Rally,"('Adventure', 'Mystery', 'Thriller')",UNRATED,NORWAY,ENGLISH,8.5,42,2018-01-01,0.01,,
tt4138254,Cómplices,"('Comedy', 'Romance')",PG-13,DOMINICAN REPUBLIC,SPANISH,4.4,113,2018-04-19,,,
tt4154756,Avengers: Infinity War,"('Action', 'Adventure', 'Fantasy', 'Sci-Fi')",PG-13,USA,ENGLISH,8.6,500408,2018-04-27,321.0,257.698183,678.815482
tt4154916,Replicas,"('Crime', 'Mystery', 'Sci-Fi', 'Thriller')",PG-13,UK,ENGLISH,,0,2018-10-26,30.0,,
tt4177856,Elliot the Littlest Reindeer,"('Animation', 'Family')",,CANADA,ENGLISH,,0,2018-11-30,,,
tt4180556,Affairs of State,"('Drama',)",,USA,ENGLISH,4.3,396,2018-06-15,,,
tt4209174,Chimera,"('Drama', 'Sci-Fi', 'Thriller')",,INDIA,ENGLISH,6.7,103,2018-04-11,,,
tt4218572,Widows,"('Crime', 'Drama', 'Thriller')",,UK,ENGLISH,7.0,465,2018-11-16,,,
tt4224754,Tiger,"('Drama',)",PG-13,USA,ENGLISH,,0,2018-11-02,,,
tt4244998,Alpha,"('Adventure', 'Drama', 'Family')",PG-13,USA,ENGLISH,7.0,10225,2018-08-17,51.0,10.352512,35.596262
tt4292358,Derp-Man,"('Action', 'Comedy', 'Crime')",UNRATED,USA,ENGLISH,,0,,,,
tt4329242,Love Jacked,"('Comedy', 'Romance')",PG-13,CANADA,ENGLISH,7.2,16,2018-10-26,,,
tt4357394,Tau,"('Sci-Fi', 'Thriller')",,USA,ENGLISH,5.7,15168,2018-06-29,,,
tt4410000,Luis and His Friends from Outer Space,"('Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi')",,GERMANY,GERMAN,6.1,416,2018-05-24,,,0.056935
tt4411234,Slice,"('Comedy', 'Crime', 'Fantasy', 'Horror')",,USA,ENGLISH,4.4,962,2018-09-11,,,
tt4454078,Supercon,"('Action', 'Comedy')",,USA,ENGLISH,3.7,470,2018-04-27,5.5,1.357,3.435
tt4477536,Fifty Shades Freed,"('Drama', 'Romance', 'Thriller')",,USA,ENGLISH,4.4,35117,2018-02-09,55.0,38.560195,100.40776
tt4500922,Maze Runner: The Death Cure,"('Action', 'Sci-Fi', 'Thriller')",PG-13,USA,ENGLISH,6.3,74086,2018-01-26,62.0,24.167011,58.032443
tt4530422,Overlord,"('Action', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller', 'War')",,USA,ENGLISH,6.9,218,2018-11-09,,,
tt4532038,The War with Grandpa,"('Comedy', 'Family')",,USA,ENGLISH,,0,2018-12-27,,,
tt4532826,Robin Hood,"('Action', 'Adventure')",PG-13,USA,ENGLISH,,0,2018-11-21,,,
tt4537896,White Boy Rick,"('Crime', 'Drama')",,USA,ENGLISH,6.6,3054,2018-09-14,29.0,8.860431,23.554795
tt4560436,Mile 22,"('Action', 'Adventure', 'Crime', 'Thriller')",,USA,ENGLISH,6.1,10130,2018-08-17,35.0,13.710825,36.108758
tt4575576,Christopher Robin,"('Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy')",,USA,ENGLISH,7.7,19446,2018-08-03,75.0,24.585139,98.339614
tt4578598,Behind the Walls,"('Horror',)",,USA,ENGLISH,4.0,62,,,,
tt4585910,The Long Home,"('Drama',)",,USA,ENGLISH,,0,,,,
tt4595882,Can You Ever Forgive Me?,"('Biography', 'Comedy', 'Drama')",,USA,ENGLISH,6.7,197,2018-10-19,,,
tt4602066,The Catcher Was a Spy,"('Biography', 'Drama', 'War')",,USA,ENGLISH,6.1,2333,2018-06-22,,0.114771,0.712438
tt4614612,Peterloo,"('Drama', 'History')",PG-13,UK,ENGLISH,5.8,192,2019-04-05,,,
tt4669264,Beirut,"('Crime', 'Drama', 'Thriller')",,USA,ENGLISH,6.4,10599,2018-04-11,,1.734497,5.019226
tt4669296,Lords of Chaos,"('Drama', 'Horror', 'Thriller')",,UK,ENGLISH,5.9,236,2018-01-23,,,
tt4669788,On the Basis of Sex,"('Biography', 'Drama')",PG-13,USA,ENGLISH,,0,2018-12-25,,,
tt4682136,The Seagull,"('Drama',)",PG-13,USA,ENGLISH,6.0,750,,,0.079016,1.25296
tt4685806,The Con Is On,"('Comedy',)",,USA,ENGLISH,5.0,5020,2018-05-25,13.0,,
tt4701724,Early Man,"('Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sport')",,USA,ENGLISH,6.1,11913,2018-02-16,50.0,,8.267544
tt4712076,The Long Dumb Road,"('Comedy',)",,USA,ENGLISH,6.7,51,2018-11-16,,,
tt4738776,Half Magic,"('Comedy', 'Romance')",,USA,ENGLISH,4.6,684,2018-02-23,,,
tt4738912,A Horse from Heaven,"('Family',)",UNRATED,USA,ENGLISH,9.0,42,2018-06-09,,,
tt4761916,Unfriended: Dark Web,"('Horror',)",,USA,ENGLISH,5.6,4593,2018-07-20,1.0,3.653035,8.783985
tt4768586,The Storyteller,"('Drama', 'Family', 'Fantasy', 'Music')",UNRATED,USA,ENGLISH,7.4,61,2018-09-21,,,
tt4779682,The Meg,"('Action', 'Horror', 'Sci-Fi', 'Thriller')",PG-13,USA,ENGLISH,6.0,50465,2018-08-10,130.0,45.402195,142.56131
tt4786132,Lady-Like,"('Comedy',)",,USA,ENGLISH,,0,,,,
tt4789822,Pickings,"('Action', 'Crime', 'Drama', 'Mystery', 'Thriller')",,USA,ENGLISH,6.1,554,2018-08-03,0.35,,
tt4799066,Midnight Sun,"('Drama', 'Romance')",PG-13,USA,ENGLISH,6.6,11102,2018-03-23,,4.003993,9.561064
tt4823538,La Boda de Valentina,"('Comedy', 'Romance')",,MEXICO,SPANISH,4.6,452,2018-02-09,,1.147073,2.783739
tt4824316,Armed,"('Action', 'Thriller')",,USA,ENGLISH,3.2,247,2018-09-14,,,
tt4843750,Papa,"('Drama',)",,USA,ENGLISH,6.1,12,2018-06-15,2.5,,
tt4881806,Jurassic World: Fallen Kingdom,"('Action', 'Adventure', 'Sci-Fi')",PG-13,USA,ENGLISH,6.3,156459,2018-06-22,170.0,148.02461,416.769345
tt4882782,Girl Trip,"('Comedy', 'Horror', 'Thriller')",,USA,ENGLISH,,0,,,,
tt4908174,Breaking Brooklyn,"('Drama', 'Family', 'Music', 'Romance')",PG-13,USA,LATIN,6.5,11,2018-05-25,,,
tt4912910,Mission: Impossible - Fallout,"('Action', 'Adventure', 'Thriller')",PG-13,USA,ENGLISH,8.0,140550,2018-07-27,178.0,61.236534,219.866851
tt4940416,Duck Duck Goose,"('Animation', 'Adventure', 'Comedy', 'Family')",,CHINA,ENGLISH,5.6,1629,2018-07-20,,,
tt4964788,Todos lo saben,"('Drama', 'Mystery', 'Thriller')",,SPAIN,SPANISH,7.1,2788,2019-02-08,,,
tt4971344,The Sisters Brothers,"('Adventure', 'Comedy', 'Crime', 'Drama', 'Western')",,FRANCE,ENGLISH,7.2,2027,2018-09-19,,0.115575,0.757279
tt4976192,211,"('Action', 'Drama', 'History')",,USA,ENGLISH,4.3,2753,2018-06-08,,,
tt5001754,Braven,"('Action', 'Drama')",,CANADA,ENGLISH,6.1,18603,2018-02-02,5.0,,
tt5013782,Change in the Air,"('Drama',)",,USA,ENGLISH,,0,,,,
tt5028340,Mary Poppins Returns,"('Family', 'Fantasy', 'Musical')",,USA,ENGLISH,,0,2018-12-19,,,
tt5037840,Drunk Parents,"('Comedy',)",,USA,ENGLISH,5.5,62,,,,
tt5051826,Frat Pack,"('Comedy',)",,CANADA,ENGLISH,3.8,225,2018-06-19,,,
tt5052474,Sicario: Day of the Soldado,"('Action', 'Crime', 'Drama', 'Thriller')",,USA,ENGLISH,7.2,52616,2018-06-29,35.0,19.007566,50.072235
tt5083738,The Favourite,"('Biography', 'Drama')",,IRELAND,ENGLISH,7.9,810,2018-11-23,,,
tt5085924,Wildling,"('Drama', 'Fantasy', 'Horror', 'Thriller')",,USA,ENGLISH,5.5,6049,2018-04-13,,,
tt5095030,Ant-Man and the Wasp,"('Action', 'Adventure', 'Sci-Fi')",,USA,ENGLISH,7.3,117520,2018-07-06,162.0,75.812205,216.405348
tt5104604,Isle of Dogs,"('Animation', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi')",PG-13,GERMANY,ENGLISH,8.0,74333,2018-04-13,,1.615269,32.015231
tt5113250,Warning Shot,"('Drama', 'Thriller')",,USA,ENGLISH,5.6,556,2018-09-14,,,
tt5117670,Peter Rabbit,"('Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy')",,AUSTRALIA,ENGLISH,6.6,21461,2018-02-09,50.0,25.010928,115.253424
tt5145662,Monsters at Large,"('Family',)",,USA,ENGLISH,6.0,172,2018-03-13,,,
tt5153288,Backstabbing for Beginners,"('Drama', 'History', 'Romance', 'Thriller')",,DENMARK,ENGLISH,6.2,1972,2018-04-27,,,
tt5160938,Lizzie,"('Biography', 'Crime', 'Drama', 'Mystery', 'Thriller')",,USA,ENGLISH,5.8,707,2018-09-14,,0.04758,0.613172
tt5164214,Ocean's Eight,"('Action', 'Comedy', 'Crime', 'Thriller')",PG-13,USA,ENGLISH,6.3,90920,2018-06-08,70.0,41.607378,139.377762
tt5164432,"Love, Simon","('Comedy', 'Drama', 'Romance')",PG-13,USA,ENGLISH,7.7,62301,2018-03-16,17.0,11.756244,40.826341
tt5179598,Billionaire Boys Club,"('Biography', 'Drama', 'Thriller')",,USA,ENGLISH,5.6,4613,2018-07-17,15.0,0.000618,
tt5206136,Zombified,"('Comedy', 'Horror', 'Sci-Fi')",UNRATED,USA,ENGLISH,,0,,0.004,,
tt5208252,Operation Finale,"('Biography', 'Drama', 'History', 'Thriller')",PG-13,USA,FRENCH,6.6,6706,2018-08-29,24.0,,17.563231
tt5208950,Kickboxer: Retaliation,"('Action', 'Drama')",,USA,ENGLISH,5.0,2713,2018-01-26,13.0,0.003061,0.004537
tt5220122,Hotel Transylvania 3: Summer Vacation,"('Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy')",,USA,ENGLISH,6.3,20403,2018-07-13,80.0,44.076225,166.735989
tt5246902,Blood Brother,"('Action', 'Crime', 'Drama', 'Thriller')",,USA,ENGLISH,,0,2018-11-30,,,
tt5254610,Final Score,"('Action',)",,UK,ENGLISH,5.6,2724,2018-09-14,20.0,,
tt5267472,Step Sisters,"('Comedy',)",PG-13,USA,ENGLISH,5.4,2940,2018-01-19,10.0,,
tt5291792,Furlough,"('Comedy',)",,USA,ENGLISH,5.1,533,2018-03-16,2.0,,
tt5292624,Little Bitches,"('Comedy',)",,USA,ENGLISH,3.9,492,2018-01-23,,,
tt5314190,Sgt. Stubby: An American Hero,"('Animation', 'Adventure', 'Family', 'History', 'War')",,IRELAND,ENGLISH,7.0,589,2018-04-13,25.0,,3.140677
tt5360952,The Hurricane Heist,"('Action', 'Crime', 'Thriller')",PG-13,USA,AMERICAN SIGN LANGUAGE,5.0,11448,2018-03-09,45.0,3.024399,6.115825
tt5361326,The Ninth Passenger,"('Action', 'Comedy', 'Horror', 'Thriller')",,CANADA,ENGLISH,3.1,413,2018-08-21,,,
tt5427194,The Miracle Season,"('Drama', 'Sport')",,USA,ENGLISH,6.4,1952,2018-04-06,,3.950652,10.22577
tt5437928,Colette,"('Biography', 'Drama', 'History')",,UK,ENGLISH,6.7,626,2019-01-25,,0.161179,1.42469
tt5463162,Deadpool 2,"('Action', 'Adventure', 'Comedy', 'Sci-Fi')",,USA,ENGLISH,7.9,279080,2018-05-18,110.0,125.507153,318.490305
tt5465970,Attrition,"('Action',)",,THAILAND,ENGLISH,4.6,147,,,,
tt5466186,7 Days in Entebbe,"('Crime', 'Drama', 'History', 'Thriller')",PG-13,UK,ENGLISH,5.8,7125,2018-03-16,,1.592645,3.18922
tt5493944,The Little Mermaid,"('Adventure', 'Drama', 'Fantasy', 'Romance')",,USA,ENGLISH,4.3,1291,2018-08-17,,,0.147
tt5501104,Border,"('Fantasy', 'Romance', 'Thriller')",,SWEDEN,SWEDISH,7.2,1023,2018-10-26,,,
tt5503472,Gone Are the Days,"('Western',)",,USA,ENGLISH,4.9,363,2018-03-16,,,
tt5516404,Hope Springs Eternal,"('Comedy', 'Drama')",,USA,ENGLISH,5.0,155,2018-08-10,,,
tt5523010,The Nutcracker and the Four Realms,"('Adventure', 'Family', 'Fantasy')",,USA,ENGLISH,,0,2018-11-02,,,
tt5536610,Private Life,"('Drama',)",,USA,ENGLISH,7.1,1319,2018-10-05,,,
tt5580266,The Hate U Give,"('Crime', 'Drama')",PG-13,USA,ENGLISH,5.9,1370,2018-10-19,,0.512035,0.643537
tt5588786,SheChotic,"('Drama', 'Horror', 'Mystery')",UNRATED,USA,ENGLISH,2.6,57,,0.015,,
tt5591666,The Domestics,"('Sci-Fi', 'Thriller')",,USA,ENGLISH,5.7,3101,2018-06-29,10.6,,
tt5604902,Hyde Park,"('Biography', 'Thriller', 'Western')",,USA,ENGLISH,8.4,13,2018-04-15,,,
tt5607096,"Juliet, Naked","('Comedy', 'Drama', 'Music', 'Romance')",,USA,ENGLISH,7.1,1697,2018-08-17,,0.060886,3.406456
tt5610554,Tully,"('Comedy', 'Drama')",,USA,ENGLISH,7.0,25645,2018-05-04,,3.28261,9.22713
tt5616294,Spinning Man,"('Drama', 'Mystery', 'Thriller')",,IRELAND,ENGLISH,5.5,4761,2018-04-06,8.5,,
tt5619332,Life of the Party,"('Comedy',)",PG-13,USA,ENGLISH,5.5,16360,2018-05-11,30.0,17.886075,52.856061
tt5622412,Black Water,"('Action', 'Drama', 'Thriller')",,CANADA,ENGLISH,4.6,1965,2018-05-25,5.0,,
tt5623936,Stuck,"('Drama',)",PG-13,USA,ENGLISH,,0,,0.2,,
tt5639898,Social Animals,"('Comedy',)",,USA,ENGLISH,5.1,511,2018-06-01,,,
tt5645932,Beautifully Broken,"('Drama',)",PG-13,USA,ENGLISH,5.8,185,2018-08-24,,0.582152,1.200824
tt5657280,Viking Destiny,"('Action', 'Adventure', 'Fantasy')",,UK,ENGLISH,4.1,276,2018-10-05,,,
tt5664636,Goosebumps 2: Haunted Halloween,"('Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror')",UNRATED,USA,ENGLISH,6.8,45,2018-10-12,,,
tt5670152,Traffik,"('Thriller',)",,USA,ENGLISH,6.1,14262,2018-04-20,4.0,3.941338,9.186156
tt5685652,An L.A. Minute,"('Comedy',)",,USA,ENGLISH,5.4,24,2018-08-24,,0.002791,0.005004
tt5686062,Boundaries,"('Comedy', 'Drama')",,CANADA,ENGLISH,3.6,983,2018-09-13,,0.029552,0.703438
tt5686622,Selfie from Hell,"('Horror', 'Mystery')",,CANADA,ENGLISH,3.1,743,2018-02-16,,,
tt5688868,Primal Rage,"('Horror',)",,USA,ENGLISH,4.8,1521,2018-02-27,,,
tt5688932,Sorry to Bother You,"('Comedy', 'Fantasy', 'Sci-Fi')",,USA,ENGLISH,7.3,10276,2018-07-13,,0.727266,17.476946
