Code,Title,Genre,MPAA,Country,Language,Rating_User,Rating_Count,Release_Date,Budget,Sales_Opening,Sales_Gross
tt0472198,Notorious,"('Biography', 'Crime', 'Drama', 'Music')",,USA,ENGLISH,6.7,36959,2009-01-16,20.0,20.497596,36.842118
tt0473102,The Perfect Game,"('Comedy', 'Drama', 'Family', 'Sport')",,CANADA,ENGLISH,7.0,2925,2010-04-16,12.5,0.207329,1.089445
tt0473364,The Heavy,"('Thriller',)",,UK,ENGLISH,5.0,1895,2011-04-16,4.5,,
tt0473705,State of Play,"('Crime', 'Drama', 'Mystery', 'Thriller')",PG-13,USA,ENGLISH,7.1,123216,2009-04-17,,14.07128,37.017955
tt0474819,Mortal Sin,"('Crime', 'Drama', 'Thriller')",UNRATED,USA,ENGLISH,,0,2009-01-01,,,
tt0475970,Creature of Darkness,"('Horror', 'Sci-Fi')",,USA,ENGLISH,2.6,704,2010-04-13,,,
tt0476009,RiffRaff,"('Comedy',)",UNRATED,USA,ENGLISH,8.0,42,2012-07-10,0.4,,
tt0482525,InSearchOf,"('Drama',)",UNRATED,USA,ENGLISH,5.9,238,,,,
tt0485947,Mr. Nobody,"('Drama', 'Fantasy', 'Romance', 'Sci-Fi')",,BELGIUM,ENGLISH,7.9,188774,2013-09-26,47.0,0.001612,0.0036
tt0486619,Lynch Mob,"('Horror',)",,USA,ENGLISH,4.8,183,2009-09-18,0.365,,
tt0489049,Fanboys,"('Adventure', 'Comedy', 'Drama')",PG-13,USA,ENGLISH,6.6,53411,2009-02-13,3.9,0.171533,0.688529
tt0489210,Little Hercules in 3-D,"('Family',)",,USA,ENGLISH,2.8,452,,,,
tt0492044,The Haunting in Connecticut,"('Drama', 'Horror', 'Mystery', 'Thriller')",PG-13,USA,ENGLISH,5.9,55142,2009-03-27,10.0,23.004765,55.389516
tt0492890,The Wild Stallion,"('Drama', 'Family')",UNRATED,USA,ENGLISH,5.2,454,2009-10-06,,,
tt0494864,Tenderness,"('Crime', 'Drama', 'Thriller')",,USA,ENGLISH,5.5,7156,2009-01-15,,,
tt0496673,Calvin Marshall,"('Comedy', 'Drama')",,USA,ENGLISH,6.0,635,2011-09-05,,,
tt0499549,Avatar,"('Action', 'Adventure', 'Fantasy', 'Sci-Fi')",PG-13,UK,ENGLISH,7.8,1004265,2009-12-18,237.0,77.025481,760.507625
tt0758746,Friday the 13th,"('Horror',)",,USA,ENGLISH,5.6,85916,2009-02-13,19.0,43.585449,65.002019
tt0758755,Immortally Yours,"('Horror', 'Romance')",,USA,ENGLISH,2.3,641,2009-01-06,1.3,,
tt0760166,Don't Let Me Drown,"('Drama', 'Romance')",,USA,ENGLISH,6.5,362,2009-04-24,,,
tt0762073,Thirst,"('Drama', 'Horror', 'Romance')",,SOUTH KOREA,KOREAN,7.2,36228,2009-04-30,5.0,0.055889,0.296441
tt0762105,I Hate Valentine's Day,"('Comedy', 'Romance')",PG-13,USA,ENGLISH,4.7,7655,2009-04-24,3.0,0.005009,0.01006
tt0762125,Planet 51,"('Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi')",,SPAIN,ENGLISH,6.1,45940,2009-11-20,,,
tt0765010,Brothers,"('Drama', 'War')",,USA,ENGLISH,7.1,99986,2009-12-04,26.0,9.527848,28.501651
tt0775552,Aliens in the Attic,"('Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi')",,USA,ENGLISH,5.4,18892,2009-07-31,45.0,8.008423,25.200412
tt0780511,Everybody's Fine,"('Adventure', 'Drama')",PG-13,USA,ENGLISH,7.1,54953,2009-12-04,21.0,3.852068,8.855646
tt0780521,The Princess and the Frog,"('Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance')",UNRATED,USA,ENGLISH,7.1,104403,2009-12-11,105.0,0.78619,104.400899
tt0780567,Imagine That,"('Comedy', 'Drama', 'Family', 'Fantasy')",,USA,ENGLISH,5.6,11969,2009-06-12,55.0,5.503519,16.08861
tt0785006,Hotel for Dogs,"('Comedy', 'Family')",,GERMANY,ENGLISH,5.4,18994,2009-01-16,35.0,17.012212,73.03446
tt0787470,Balls Out: Gary the Tennis Coach,"('Comedy', 'Sport')",,USA,ENGLISH,5.5,9020,2009-04-09,,,
tt0790712,The Messenger,"('Drama', 'Romance', 'War')",,USA,ENGLISH,7.1,31857,2009-12-04,6.5,0.044523,0.066637
tt0791321,Live Evil,"('Horror',)",UNRATED,USA,ENGLISH,4.1,296,2009-11-01,0.4,,
tt0791488,Saddle Up with Dick Wrangler & Injun Joe,"('Comedy', 'Drama', 'Western')",UNRATED,USA,ENGLISH,6.4,25,2009-08-28,1.0,,
tt0795351,Case 39,"('Horror', 'Mystery', 'Thriller')",,USA,ENGLISH,6.2,68869,2010-10-01,26.0,5.35057,13.248477
tt0795438,Not Easily Broken,"('Drama', 'Romance')",PG-13,USA,ENGLISH,6.1,2561,2009-01-09,8.0,5.314278,10.572742
tt0796345,Orville,"('Horror',)",,USA,ENGLISH,4.3,34,2009-04-15,,,
tt0796366,Star Trek,"('Action', 'Adventure', 'Sci-Fi')",PG-13,USA,ENGLISH,8.0,547857,2009-05-08,150.0,72.5,257.730019
tt0804536,Strangers Online,"('Drama', 'Thriller')",UNRATED,USA,ENGLISH,4.6,19,,0.019,0.000968,0.000968
tt0806027,Blood: The Last Vampire,"('Action', 'Horror', 'Thriller')",,HONG KONG,ENGLISH,5.3,13810,2009-06-04,30.0,0.110029,0.257412
tt0806203,Carriers,"('Drama', 'Horror', 'Sci-Fi', 'Thriller')",PG-13,USA,ENGLISH,6.0,38773,2009-09-02,,0.09082,0.09082
tt0807028,The Pool Boys,"('Comedy',)",,USA,ENGLISH,4.7,2299,,15.0,,
tt0808151,Angels & Demons,"('Mystery', 'Thriller')",PG-13,USA,ENGLISH,6.7,244413,2009-05-15,150.0,46.204168,133.375846
tt0808285,The Good Heart,"('Comedy', 'Drama')",,ICELAND,ENGLISH,6.9,3944,2010-03-17,3.8,0.005955,0.019959
tt0808526,Life During Wartime,"('Comedy', 'Drama')",,USA,ENGLISH,6.4,6244,2010-04-16,,0.030507,0.278821
tt0810784,Bright Star,"('Biography', 'Drama', 'Romance')",,UK,ENGLISH,7.0,23469,2009-10-09,8.5,0.189703,4.444637
tt0810821,A Day in the Life,"('Action', 'Crime', 'Drama', 'Musical', 'Thriller')",UNRATED,USA,ENGLISH,5.4,518,2009-07-07,3.1,,
tt0810924,Knife Edge,"('Horror', 'Thriller')",,UK,ENGLISH,4.7,913,2010-04-20,,,
tt0811124,The Lost Tribe,"('Adventure', 'Horror', 'Thriller')",,USA,ENGLISH,3.9,1387,,1.0,,
tt0814331,Spring Breakdown,"('Comedy', 'Romance')",,USA,ENGLISH,4.9,4187,2012-08-14,12.0,,
tt0814335,The Stepfather,"('Crime', 'Thriller')",PG-13,USA,ENGLISH,5.6,26694,2009-10-16,,11.581586,29.062561
tt0815182,Irene in Time,"('Comedy', 'Drama', 'Romance')",PG-13,USA,ENGLISH,4.5,163,2009-06-19,2.0,0.009332,0.194316
tt0815245,The Uninvited,"('Drama', 'Horror', 'Mystery', 'Thriller')",PG-13,USA,ENGLISH,6.4,69623,2009-01-30,,10.325824,28.573173
tt0821640,Ghosts of Girlfriends Past,"('Comedy', 'Fantasy', 'Romance')",PG-13,USA,ENGLISH,5.8,75357,2009-05-01,,15.411434,55.250026
tt0821642,The Soloist,"('Biography', 'Drama', 'Music')",PG-13,UK,ENGLISH,6.7,47672,2009-04-24,60.0,9.716458,31.670931
tt0824758,The Last Station,"('Biography', 'Drama', 'Romance')",,UK,ENGLISH,7.0,16585,2010-02-26,,0.094093,6.616974
tt0826593,Pandemic,"('Drama', 'Sci-Fi', 'Thriller')",,USA,ENGLISH,3.4,637,2009-10-27,0.75,,
tt0826751,Steppin: The Movie,"('Comedy', 'Music')",PG-13,USA,ENGLISH,3.5,307,2009-08-11,1.0,,
tt0828103,Taking Chances,"('Comedy',)",,USA,ENGLISH,4.5,1241,,,,
tt0829251,The Haunting,"('Horror', 'Mystery')",,SPAIN,SPANISH,5.3,1172,2010-08-06,,,
tt0830538,The Seduction of Dr. Fugazzi,"('Thriller',)",UNRATED,USA,ENGLISH,3.3,397,2009-03-31,2.0,,
tt0830593,Mexican Gold,"('Western',)",PG-13,USA,ENGLISH,4.6,89,2009-03-17,1.1,,
tt0831279,The Casino Job,"('Crime', 'Drama')",,USA,ENGLISH,3.7,854,2009-03-10,,,
tt0832318,What Goes Up,"('Drama',)",,USA,ENGLISH,5.7,1728,2009-05-29,,0.00324,0.00205
tt0834001,Underworld: Rise of the Lycans,"('Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller')",,USA,ENGLISH,6.6,138261,2009-01-23,35.0,20.828511,45.802315
tt0837795,Frame of Mind,"('Drama',)",UNRATED,USA,ENGLISH,4.7,376,2009-02-24,,,
tt0838232,The Pink Panther 2,"('Adventure', 'Comedy', 'Crime', 'Family', 'Mystery')",,USA,ENGLISH,5.6,37857,2009-02-06,70.0,11.58815,35.922978
tt0838241,Street Dreams,"('Drama',)",,USA,ENGLISH,6.5,952,,,0.045816,0.084944
tt0838247,After.Life,"('Drama', 'Horror', 'Mystery', 'Thriller')",,USA,ENGLISH,5.9,33838,2010-08-26,4.5,0.059946,0.108229
tt0843876,The Strip,"('Comedy',)",PG-13,USA,ENGLISH,7.6,54,,1.2,0.005107,0.005107
tt0844471,Cloudy with a Chance of Meatballs,"('Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi')",,USA,ENGLISH,7.0,177905,2009-09-18,100.0,30.304648,124.870275
tt0844479,The Collector,"('Horror', 'Thriller')",,USA,ENGLISH,6.4,50660,2009-07-31,6.0,3.576296,7.706394
tt0844708,The Last House on the Left,"('Horror', 'Thriller')",,USA,ENGLISH,6.6,77030,2009-03-13,15.0,14.118685,32.721635
tt0847221,Streetballers,"('Drama', 'Sport')",,USA,ENGLISH,5.7,337,2009-08-21,,0.011581,0.029165
tt0850648,American Cowslip,"('Comedy',)",,USA,ENGLISH,5.2,440,2010-09-07,3.0,,
tt0851530,The Lodger,"('Crime', 'Drama', 'Horror', 'Mystery', 'Thriller')",,USA,ENGLISH,5.8,4336,2009-01-14,,,
tt0854676,Right Hand Drive,"('Comedy', 'Drama')",,USA,ENGLISH,5.5,35,,,,
tt0857275,Wonderful World,"('Drama', 'Romance')",,USA,ENGLISH,6.2,2249,2009-04-27,,0.004582,0.008622
tt0865559,My Life in Ruins,"('Comedy', 'Romance')",PG-13,USA,ENGLISH,5.9,16863,2009-06-05,17.0,3.223161,8.662318
tt0870937,Open Graves,"('Horror', 'Thriller')",,SPAIN,ENGLISH,4.3,2647,2009-11-07,6.5,,
tt0874271,Elsewhere,"('Crime', 'Drama', 'Thriller')",,USA,ENGLISH,5.6,2831,2009-01-15,0.5,,
tt0875034,Nine,"('Drama', 'Musical', 'Romance')",PG-13,UK,ENGLISH,5.8,40207,2009-12-25,80.0,0.257232,19.664021
tt0878804,The Blind Side,"('Biography', 'Drama', 'Sport')",PG-13,USA,ENGLISH,7.7,257203,2009-11-20,29.0,34.119372,255.959475
tt0880570,The Ministers,"('Crime', 'Drama')",,USA,ENGLISH,4.5,1217,2009-10-16,7.0,0.002844,0.002844
tt0881891,All About Steve,"('Comedy', 'Romance')",PG-13,USA,ENGLISH,4.8,36513,2009-09-04,15.0,14.058106,33.86001
tt0882806,Sugar Boxx,"('Crime', 'Drama')",,USA,ENGLISH,3.6,208,2009-09-05,,,
tt0884227,Within,"('Drama', 'Thriller')",,USA,ENGLISH,6.0,184,2010-07-31,1.0,,
tt0884326,Karma Calling,"('Comedy',)",PG-13,USA,ENGLISH,6.4,50,2009-03-13,,,
tt0889583,Brüno,"('Comedy',)",,USA,ENGLISH,5.8,131179,2009-07-10,42.0,30.61913,60.05453
tt0891592,Street Fighter: The Legend of Chun-Li,"('Action', 'Crime', 'Thriller')",PG-13,CANADA,ENGLISH,3.7,21339,2009-02-27,18.0,4.72111,8.742261
tt0892060,Grilling Bobby Hicks,"('Comedy', 'Drama')",UNRATED,USA,ENGLISH,8.6,11,,0.1,,
tt0892094,Ready or Not,"('Comedy',)",,USA,ENGLISH,4.9,853,,1.0,,
tt0892767,Horsemen,"('Crime', 'Drama', 'Mystery', 'Thriller')",,USA,ENGLISH,5.6,20208,2009-02-06,20.0,,
tt0892782,Monsters vs. Aliens,"('Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi')",,USA,ENGLISH,6.5,130916,2009-03-27,175.0,59.321095,198.351526
tt0892904,White on Rice,"('Comedy',)",PG-13,USA,JAPANESE,6.2,486,2009-03-17,,0.008079,0.06841
tt0893367,Robodoc,"('Comedy', 'Sci-Fi')",,USA,ENGLISH,4.3,688,2009-11-24,,,
tt0893532,Kill Theory,"('Horror', 'Thriller')",,USA,ENGLISH,5.5,6427,2009-01-08,6.0,,
tt0896529,Cairo Time,"('Drama', 'Romance')",,CANADA,ENGLISH,6.7,5860,2009-10-16,,0.066245,1.602045
tt0896923,The City of Your Final Destination,"('Drama', 'Romance')",PG-13,USA,ENGLISH,6.4,2581,2010-06-24,8.3,0.024401,
tt0898367,The Road,"('Adventure', 'Drama')",,USA,ENGLISH,7.3,201142,2009-12-18,25.0,1.502231,0.056692
tt0899106,Love Happens,"('Drama', 'Romance')",PG-13,USA,ENGLISH,5.6,28109,2009-09-18,18.0,8.05701,22.92739
tt0901476,Bride Wars,"('Comedy', 'Romance')",,USA,ENGLISH,5.5,91110,2009-01-09,30.0,21.058173,58.71551
tt0901494,Life Is Hot in Cracktown,"('Crime', 'Drama')",,USA,ENGLISH,6.2,1650,2009-06-26,4.0,,
tt0910554,Frequently Asked Questions About Time Travel,"('Comedy', 'Sci-Fi')",UNRATED,UK,ENGLISH,7.1,29599,2009-04-24,,,
tt0910905,In the Electric Mist,"('Crime', 'Drama', 'Mystery', 'Thriller')",,FRANCE,ENGLISH,6.1,14799,2009-04-15,,,
tt0913354,Armored,"('Action', 'Crime', 'Thriller')",PG-13,USA,ENGLISH,5.7,28089,2009-12-04,27.0,6.511128,15.988876
tt0913413,The Marc Pease Experience,"('Comedy', 'Drama', 'Music')",PG-13,USA,ENGLISH,4.1,1972,2010-05-21,,0.002641,0.002641
tt0913425,Broken Embraces,"('Drama', 'Romance', 'Thriller')",,SPAIN,SPANISH,7.2,34817,2010-01-15,18.0,0.107111,5.014305
tt0914837,44 Inch Chest,"('Crime', 'Drama')",,UK,ENGLISH,5.8,6217,2010-01-15,,,
tt0918529,I Do... I Did!,"('Comedy', 'Drama', 'Romance')",,USA,ENGLISH,3.2,355,2009-08-11,0.18,,
tt0924129,Crossing Over,"('Crime', 'Drama')",,USA,ENGLISH,6.8,21333,2009-02-26,19.0,0.07737,0.454149
tt0926380,The Boys Are Back,"('Drama',)",PG-13,AUSTRALIA,ENGLISH,6.9,9461,2009-11-12,,0.049342,0.809752
tt0928375,Legend of the Bog,"('Horror', 'Thriller')",,IRELAND,ENGLISH,3.4,1016,2009-06-23,1.6,,
tt0929632,Precious,"('Drama',)",,USA,ENGLISH,7.3,97802,2009-11-20,10.0,1.872458,47.395661
tt0932661,Brother's War,"('History', 'War')",,USA,ENGLISH,2.7,719,2009-05-26,,,
tt0933874,Behaving Badly,"('Comedy', 'Drama')",,USA,ENGLISH,5.9,53,,0.7,,
tt0936471,Transylmania,"('Comedy', 'Horror')",,USA,ENGLISH,3.9,2434,2009-12-04,,,
tt0940657,Arthur et la vengeance de Maltazard,"('Animation', 'Adventure', 'Family', 'Fantasy')",,FRANCE,ENGLISH,5.3,6771,2009-12-02,,,0.347136
tt0948745,Fissure,"('Crime', 'Drama', 'Mystery', 'Thriller')",UNRATED,USA,ENGLISH,6.0,94,2009-08-11,1.0,,
tt0951335,The New Daughter,"('Horror', 'Thriller')",PG-13,USA,ENGLISH,5.3,12999,2010-10-07,15.0,,
tt0954544,A Heavenly Vintage,"('Drama', 'Fantasy', 'Romance')",,NEW ZEALAND,ENGLISH,5.7,693,2009-11-12,,,
tt0960066,The Black Waters of Echo's Pond,"('Fantasy', 'Horror', 'Thriller')",,USA,ENGLISH,4.4,1019,2010-04-09,5.0,0.224409,0.224409
tt0960097,Wake,"('Comedy', 'Drama', 'Romance')",UNRATED,USA,ENGLISH,5.7,1793,2009-02-25,,,
tt0960098,Winter of Frozen Dreams,"('Crime', 'Drama')",,USA,ENGLISH,4.7,653,2009-04-03,1.0,0.001584,0.007334
tt0960741,The Canyon,"('Thriller',)",,USA,ENGLISH,5.9,3668,2009-10-23,10.0,0.001785,0.001785
tt0961722,Cabin Fever 2: Spring Fever,"('Horror', 'Sci-Fi')",,USA,ENGLISH,4.3,11635,2009-10-24,10.0,,
tt0962736,The Young Victoria,"('Biography', 'Drama', 'History', 'Romance')",,UK,ENGLISH,7.3,52206,2010-01-08,35.0,0.160069,11.001272
tt0963178,The International,"('Action', 'Crime', 'Drama', 'Mystery', 'Thriller')",,USA,ENGLISH,6.5,85285,2009-02-13,50.0,10.702613,25.450527
tt0963948,Shroud,"('Action', 'Drama', 'Horror', 'Mystery', 'Thriller', 'Western')",UNRATED,USA,ENGLISH,6.2,29,,,,
tt0963965,Dolan's Cadillac,"('Crime', 'Thriller')",,CANADA,ENGLISH,5.7,6355,2010-04-01,10.0,,
tt0964179,B-Girl,"('Drama', 'Music', 'Romance')",PG-13,USA,ENGLISH,4.1,600,2009-07-29,,,
tt0964185,Tetro,"('Drama',)",,USA,ENGLISH,6.9,11638,2009-06-26,5.0,0.030504,0.518522
tt0965375,Breaking Point,"('Action', 'Crime', 'Drama', 'Thriller')",,USA,ENGLISH,5.0,606,2009-12-02,2.5,,
tt0970452,Solomon Kane,"('Action', 'Adventure', 'Fantasy')",,CZECH REPUBLIC,ENGLISH,6.1,64693,2012-08-24,45.0,,
tt0971209,A Perfect Getaway,"('Adventure', 'Mystery', 'Thriller')",,USA,ENGLISH,6.5,62362,2009-08-07,14.0,5.948555,15.48354
tt0973785,The Bridge to Nowhere,"('Crime', 'Drama')",,USA,ENGLISH,5.5,921,2009-08-17,4.0,,
tt0974014,Creation,"('Biography', 'Drama', 'Romance')",PG-13,UK,ENGLISH,6.7,12703,2009-09-25,,0.053073,0.340611
tt0974661,17 Again,"('Comedy', 'Drama', 'Fantasy')",PG-13,USA,ENGLISH,6.4,162132,2009-04-17,20.0,23.72231,64.167069
tt0974662,The Velveteen Rabbit,"('Animation', 'Family', 'Fantasy')",UNRATED,USA,ENGLISH,6.4,555,,5.5,0.092536,0.143715
tt0976222,Bandslam,"('Comedy', 'Drama', 'Family', 'Music', 'Romance')",,USA,ENGLISH,6.4,12927,2009-08-14,20.0,2.231273,5.205343
tt0976238,Old Dogs,"('Comedy', 'Family')",,USA,ENGLISH,5.4,33787,2009-11-25,35.0,16.894511,49.49206
tt0976246,Little New York,"('Comedy', 'Crime', 'Drama')",,FRANCE,ENGLISH,5.9,4786,2009-08-05,,,
tt0981042,Like Dandelion Dust,"('Drama',)",PG-13,USA,ENGLISH,7.1,2572,2010-09-24,2.5,0.07796,0.35281
tt0985049,Bounty,"('Western',)",PG-13,USA,ENGLISH,3.2,150,2009-08-11,0.082,,
tt0985695,The Smell of Success,"('Comedy',)",PG-13,USA,ENGLISH,5.3,1016,2009-01-20,9.6,,
tt0986263,Surrogates,"('Action', 'Sci-Fi', 'Thriller')",PG-13,USA,ENGLISH,6.3,160849,2009-09-25,80.0,14.902692,38.577772
tt0988045,Sherlock Holmes,"('Action', 'Adventure', 'Crime', 'Mystery', 'Thriller')",PG-13,USA,ENGLISH,7.6,533536,2009-12-25,90.0,62.304277,209.028679
tt0990359,Black,"('Action', 'Crime', 'Drama', 'Thriller')",,FRANCE,FRENCH,5.3,324,2018-04-12,,,
tt0991174,Ingenious,"('Comedy', 'Drama', 'Romance')",,USA,ENGLISH,5.8,1724,2009-02-01,,,
tt0995851,In Her Skin,"('Drama', 'Thriller')",,AUSTRALIA,ENGLISH,6.5,4220,,,,
tt0997143,Bled,"('Horror',)",,USA,ENGLISH,3.1,888,2009-04-07,0.75,,
tt1001508,He's Just Not That Into You,"('Comedy', 'Drama', 'Romance')",PG-13,GERMANY,ENGLISH,6.4,145906,2009-02-06,40.0,27.785487,93.953653
tt1001534,A Secret Promise,"('Drama',)",PG-13,USA,ENGLISH,5.4,179,2012-06-07,,,
tt1002741,Something Blue,"('Comedy', 'Drama')",UNRATED,USA,ENGLISH,8.5,11,2009-09-11,,,
tt1003034,Perrier's Bounty,"('Action', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller')",,IRELAND,ENGLISH,6.4,5845,2010-03-26,,0.000828,0.000828
tt1007018,The Open Road,"('Comedy', 'Drama')",PG-13,USA,ENGLISH,5.5,3184,2009-08-28,10.0,0.003169,0.019348
tt1009019,Crimes of the Past,"('Drama',)",,USA,ENGLISH,4.5,266,2009-06-10,,,
tt1012729,Helen,"('Drama',)",,USA,ENGLISH,6.3,1708,2009-11-26,8.0,,
tt1013752,Fast & Furious,"('Action', 'Crime', 'Thriller')",PG-13,USA,ENGLISH,6.6,234441,2009-04-03,85.0,70.9505,155.064265
tt1014774,A Shine of Rainbows,"('Drama', 'Family')",,CANADA,ENGLISH,7.2,1973,2010-02-13,,,
tt1016075,Fame,"('Comedy', 'Drama', 'Musical', 'Romance')",,USA,ENGLISH,5.0,15135,2009-09-25,18.0,10.011682,22.45551
tt1017460,Splice,"('Drama', 'Horror', 'Sci-Fi')",,CANADA,ENGLISH,5.7,85899,2010-06-04,26.0,7.385277,16.999046
tt1019452,A Serious Man,"('Comedy', 'Drama')",,USA,ENGLISH,7.0,117050,2009-11-06,7.0,0.251337,9.190525
tt1020055,Night Train,"('Crime', 'Horror', 'Mystery', 'Thriller')",,USA,ENGLISH,5.7,8407,2009-04-30,,,
tt1020543,Infestation,"('Action', 'Comedy', 'Horror', 'Sci-Fi')",,USA,ENGLISH,5.9,8322,2009-11-28,3.5,,
tt1020885,Vampire Killers,"('Action', 'Comedy', 'Fantasy', 'Horror')",,UK,ENGLISH,5.1,18577,2009-03-20,,,
tt1022603,(500) Days of Summer,"('Comedy', 'Drama', 'Romance')",PG-13,USA,ENGLISH,7.7,428183,2009-08-07,7.5,0.834501,32.391374
